,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK,CFID,CFPARAMS
36,203162,Ben Hansbrough,1610612754,IND,25.0,28,20,8,0.714,200.3,94.1,16,0.071,0.108,7,0.259,2,0.074,66,47,49,152,1.26,384,298,54,57,409,19,417,402,406,389,80,396,337,56,56,55,55,361,5,"203162,1610612754"
37,2757,Beno Udrih,1610612753,ORL,30.0,66,24,42,0.364,1456.6466666666668,103.6,107,0.072,0.111,41,0.178,3,0.017,493,424,345,1268,4.45,201,258,391,350,194,252,260,397,397,191,253,376,425,274,287,248,276,174,5,"2757,1610612753"
38,203108,Bernard James,1610612742,DAL,28.0,46,24,22,0.522,457.025,103.7,79,0.173,0.272,12,0.156,38,0.551,165,125,154,426,1.41,319,258,168,209,351,260,305,101,92,360,312,102,24,124,120,140,127,354,5,"203108,1610612742"
39,202687,Bismack Biyombo,1610612766,CHA,20.0,80,20,60,0.25,2186.201666666667,109.4,388,0.186,0.29,28,0.095,143,0.486,768,607,588,2032,2.52,46,298,468,436,88,439,35,75,66,260,427,8,45,391,386,379,401,274,5,"202687,1610612766"
40,201933,Blake Griffin,1610612746,LAC,24.0,80,55,25,0.688,2598.4083333333333,105.0,476,0.2,0.302,97,0.19,50,0.185,853,660,657,2120,6.56,46,23,203,74,40,316,20,50,53,36,217,81,185,424,411,413,412,91,5,"201933,1610612746"
41,2564,Boris Diaw,1610612759,SAS,31.0,75,55,20,0.733,1708.76,101.6,188,0.109,0.17,52,0.159,27,0.149,578,505,474,1460,6.16,134,23,144,42,160,158,159,268,264,142,302,152,225,308,326,314,308,104,5,"2564,1610612759"
42,203078,Bradley Beal,1610612764,WAS,20.0,56,21,35,0.375,1744.5716666666667,100.6,168,0.096,0.142,50,0.196,29,0.165,609,444,442,1354,6.87,270,291,308,338,155,121,189,301,315,151,203,145,213,316,299,299,292,75,5,"203078,1610612764"
43,201148,Brandan Wright,1610612742,DAL,25.0,64,33,31,0.516,1148.7583333333334,102.1,175,0.143,0.224,26,0.145,76,0.517,367,354,312,1008,4.02,217,167,264,214,240,176,176,169,167,266,337,41,31,214,252,229,235,192,5,"201148,1610612742"
44,101138,Brandon Bass,1610612738,BOS,28.0,81,41,40,0.506,2239.245,104.6,296,0.137,0.214,44,0.113,64,0.295,782,664,619,2112,5.99,29,105,370,223,82,301,75,185,180,175,405,51,111,402,415,396,410,108,5,"101138,1610612738"
45,201943,Brandon Jennings,1610612749,MIL,23.0,80,38,42,0.475,2896.891666666667,106.2,187,0.064,0.103,125,0.257,10,0.024,1029,930,943,2864,6.22,46,134,391,261,14,363,162,431,420,15,85,275,415,461,468,466,467,102,5,"201943,1610612749"
46,202688,Brandon Knight,1610612765,DET,21.0,75,29,46,0.387,2365.4166666666665,103.6,193,0.083,0.126,58,0.168,8,0.032,879,623,647,2146,7.01,134,195,407,328,63,255,152,354,364,128,279,299,400,436,397,408,417,68,5,"202688,1610612765"
47,200750,Brandon Roy,1610612750,MIN,28.0,5,4,1,0.8,121.86,104.4,11,0.088,0.136,3,0.176,0,0.0,51,39,23,98,0.32,450,432,8,20,423,291,426,334,329,418,261,430,430,53,52,37,46,422,5,"200750,1610612750"
48,201575,Brandon Rush,1610612744,GSW,27.0,2,1,1,0.5,25.348333333333333,88.5,1,0.037,0.059,0,0.0,0,0.0,6,12,5,24,0.2,459,456,8,227,455,5,454,459,459,449,449,430,430,12,22,13,14,432,5,"201575,1610612744"
49,2217,Brendan Haywood,1610612766,CHA,33.0,61,15,46,0.246,1162.085,105.4,165,0.144,0.225,16,0.087,49,0.395,415,321,350,932,2.81,232,351,407,440,237,328,192,161,165,321,435,84,67,230,235,251,220,255,5,"2217,1610612766"
50,203148,Brian Roberts,1610612740,NOH,27.0,78,26,52,0.333,1323.7983333333334,107.7,80,0.068,0.105,37,0.214,3,0.025,428,340,303,1104,2.24,83,232,440,370,214,400,303,411,414,210,166,376,413,240,241,225,251,292,5,"203148,1610612740"
51,201572,Brook Lopez,1610612751,BKN,25.0,74,46,28,0.622,2253.3716666666664,102.5,304,0.138,0.208,33,0.109,154,0.642,746,570,612,1914,7.42,146,67,239,118,78,203,71,181,190,231,411,7,10,384,367,394,389,62,5,"201572,1610612751"
52,201957,Byron Mullens,1610612766,CHA,24.0,53,13,40,0.245,1427.665,113.1,266,0.196,0.312,34,0.161,32,0.184,491,425,409,1452,0.02,284,363,370,441,198,457,91,55,44,226,296,127,186,272,288,283,305,456,5,"201957,1610612766"
53,201228,C.J. Watson,1610612751,BKN,29.0,80,47,33,0.588,1521.2833333333333,102.3,107,0.075,0.117,66,0.275,12,0.078,513,411,433,1358,5.14,46,56,284,147,186,186,260,388,384,102,59,253,330,282,277,293,293,145,5,"201228,1610612751"
54,101139,CJ Miles,1610612739,CLE,26.0,65,19,46,0.292,1363.9233333333334,105.5,150,0.114,0.178,49,0.24,17,0.157,453,410,319,1166,3.26,210,312,407,416,209,338,208,252,245,155,119,207,217,255,275,233,260,229,5,"101139,1610612739"
55,201171,Carl Landry,1610612744,GSW,29.0,81,46,35,0.568,1875.6916666666666,103.9,303,0.158,0.234,35,0.135,31,0.22,695,555,544,1592,5.41,29,67,308,157,141,267,72,127,146,220,361,136,155,359,355,351,328,126,5,"201171,1610612744"
56,2430,Carlos Boozer,1610612741,CHI,31.0,79,43,36,0.544,2546.24,102.5,596,0.244,0.367,66,0.181,28,0.127,839,655,738,2098,8.41,65,88,322,185,46,199,6,14,15,102,247,148,255,418,407,437,408,37,5,"2430,1610612741"
57,2568,Carlos Delfino,1610612745,HOU,30.0,67,38,29,0.567,1689.2633333333333,102.7,202,0.118,0.186,68,0.231,9,0.061,618,452,470,1412,5.47,197,134,247,160,163,213,146,239,236,94,135,288,354,321,305,311,299,122,5,"2568,1610612745"
58,2546,Carmelo Anthony,1610612752,NYK,29.0,67,47,20,0.701,2481.8533333333335,105.8,326,0.142,0.211,52,0.127,32,0.181,684,621,626,2074,5.61,197,56,144,66,52,350,58,171,187,142,384,127,191,355,395,400,404,118,5,"2546,1610612752"
59,2406,Caron Butler,1610612746,LAC,33.0,78,55,23,0.705,1879.3666666666666,104.6,182,0.105,0.158,51,0.137,11,0.059,633,480,460,1542,5.02,83,23,181,63,139,300,166,278,286,145,354,266,357,327,314,307,321,148,5,"2406,1610612746"
60,201858,Cartier Martin,1610612764,WAS,28.0,41,8,33,0.195,693.8733333333333,99.9,89,0.125,0.191,19,0.196,6,0.107,231,184,170,536,2.88,335,406,284,453,312,94,291,213,219,300,204,326,287,156,154,148,148,250,5,"201858,1610612764"
61,202718,Chandler Parsons,1610612745,HOU,24.0,76,42,34,0.553,2758.3766666666666,104.1,325,0.117,0.173,75,0.161,32,0.13,1014,669,782,2374,7.74,115,99,298,173,24,276,60,243,259,75,297,127,249,457,420,448,443,58,5,"202718,1610612745"
62,202724,Charles Jenkins,1610612755,PHI,24.0,59,29,30,0.492,440.9483333333333,94.7,24,0.05,0.078,15,0.188,2,0.04,157,129,119,368,2.75,249,195,252,250,353,21,401,453,453,330,224,396,392,118,121,115,115,258,5,"202724,1610612755"
63,101111,Charlie Villanueva,1610612765,DET,28.0,69,26,43,0.377,1091.8633333333332,108.2,192,0.181,0.275,31,0.199,39,0.371,394,332,323,950,1.72,182,232,397,337,248,418,154,85,87,242,198,101,81,222,237,236,225,330,5,"101111,1610612765"
64,201978,Chase Budinger,1610612750,MIN,25.0,23,12,11,0.522,507.5933333333333,100.3,56,0.114,0.176,14,0.143,7,0.123,154,115,137,392,2.03,397,375,73,209,342,113,346,253,252,341,340,314,262,117,106,124,119,307,5,"201978,1610612750"
65,1497,Chauncey Billups,1610612746,LAC,36.0,22,16,6,0.727,418.3,107.9,30,0.085,0.129,12,0.158,1,0.028,124,98,116,364,0.67,400,341,43,46,359,412,392,345,351,360,303,414,407,95,90,109,113,401,5,"1497,1610612746"
66,2365,Chris Andersen,1610612748,MIA,34.0,42,39,3,0.929,624.47,99.0,115,0.18,0.303,16,0.138,44,0.518,213,210,150,466,2.75,332,129,25,8,325,79,247,87,51,321,350,89,30,146,164,135,135,259,5,"2365,1610612748"
67,2547,Chris Bosh,1610612748,MIA,29.0,74,58,16,0.784,2454.35,102.4,370,0.153,0.24,66,0.154,101,0.377,816,740,597,2052,8.23,146,11,109,28,55,191,44,135,134,102,317,20,75,413,444,383,402,45,5,"2547,1610612748"
68,203142,Chris Copeland,1610612752,NYK,29.0,56,38,18,0.679,861.6216666666667,103.8,85,0.104,0.158,16,0.117,12,0.207,229,212,236,720,2.54,270,134,129,85,289,264,297,282,287,321,398,253,163,152,166,182,175,273,5,"203142,1610612752"
69,201604,Chris Douglas-Roberts,1610612742,DAL,26.0,6,1,5,0.167,63.08166666666666,105.6,5,0.082,0.111,2,0.333,0,0.0,19,9,23,52,0.15,445,456,37,457,435,340,440,357,399,426,13,430,430,27,18,37,34,438,5,"201604,1610612742"
70,2768,Chris Duhon,1610612747,LAL,30.0,46,23,23,0.5,820.0416666666666,106.6,57,0.066,0.104,20,0.187,1,0.012,280,251,273,750,1.67,319,275,181,227,297,375,342,422,418,298,227,414,428,175,191,204,183,331,5,"2768,1610612747"
71,203187,Chris Johnson,1610612763,MEM,23.0,8,4,4,0.5,102.10166666666667,92.5,6,0.062,0.097,4,0.222,0,0.0,23,25,31,86,0.68,439,432,33,227,426,15,436,434,433,413,147,430,430,32,40,47,43,399,5,"203187,1610612763"
72,202419,Chris Johnson,1610612750,MIN,27.0,30,8,22,0.267,284.215,110.2,40,0.137,0.231,7,0.163,28,0.583,103,108,64,242,0.26,377,406,168,429,391,448,372,187,151,389,292,148,19,81,101,68,80,425,5,"202419,1610612750"
73,2549,Chris Kaman,1610612742,DAL,31.0,66,31,35,0.47,1362.9766666666667,105.5,275,0.203,0.311,29,0.131,52,0.366,472,401,369,1192,3.23,201,181,308,267,211,335,83,48,45,255,371,76,85,263,268,265,264,231,5,"2549,1610612742"
74,101108,Chris Paul,1610612746,LAC,28.0,70,50,20,0.714,2334.8866666666668,104.5,209,0.096,0.146,169,0.363,10,0.041,723,593,564,1868,6.25,176,40,144,57,65,298,141,300,305,2,7,275,387,376,378,365,382,101,5,"101108,1610612746"
75,200809,Chris Quinn,1610612739,CLE,29.0,7,0,7,0.0,78.33333333333333,89.5,1,0.015,0.02,3,0.167,0,0.0,38,15,20,64,0.57,441,464,50,464,431,7,454,462,462,418,281,430,430,43,27,31,37,410,5,"200809,1610612739"
76,202698,Chris Singleton,1610612764,WAS,23.0,57,17,40,0.298,923.965,100.5,133,0.146,0.227,38,0.26,24,0.276,308,253,246,750,3.7,265,334,370,411,274,120,226,156,160,205,77,169,127,184,192,189,183,201,5,"202698,1610612764"
77,2404,Chris Wilcox,1610612738,BOS,30.0,61,33,28,0.541,829.4733333333334,102.1,125,0.141,0.239,32,0.241,28,0.311,307,253,228,758,2.98,232,167,239,186,293,177,237,177,137,233,118,148,105,183,192,175,185,245,5,"2404,1610612738"
78,203203,Chris Wright,1610612742,DAL,23.0,3,2,1,0.667,4.375,127.3,0,0.0,0.0,0,0.0,0,0.0,0,0,5,8,-0.02,456,450,8,93,467,467,464,464,464,449,449,430,430,1,1,13,9,461,5,"203203,1610612742"
79,101236,Chuck Hayes,1610612758,SAC,30.0,74,27,47,0.365,1208.8666666666666,104.3,186,0.156,0.25,31,0.144,18,0.176,431,339,346,1044,3.32,146,217,415,349,232,284,163,128,124,242,339,201,197,243,240,249,240,227,5,"101236,1610612758"
80,202332,Cole Aldrich,1610612758,SAC,24.0,45,20,25,0.444,387.74,103.7,90,0.22,0.354,5,0.068,23,0.657,141,111,165,368,1.22,323,298,203,281,367,258,289,31,19,406,446,176,8,106,103,143,115,363,5,"202332,1610612758"
81,201147,Corey Brewer,1610612743,DEN,27.0,82,57,25,0.695,2002.6583333333333,102.7,180,0.084,0.139,118,0.297,23,0.076,745,674,528,1668,6.62,1,15,203,68,126,214,170,350,324,21,41,176,335,383,425,343,340,87,5,"201147,1610612743"
82,1894,Corey Maggette,1610612765,DET,33.0,18,7,11,0.389,256.9216666666667,102.3,20,0.079,0.127,6,0.188,2,0.069,95,85,58,204,0.85,412,411,73,325,398,185,409,370,362,397,224,396,345,76,83,63,71,387,5,"1894,1610612765"
83,202809,Cory Higgins,1610612766,CHA,24.0,6,3,3,0.5,32.235,110.4,2,0.057,0.087,3,1.0,0,0.0,7,14,11,26,0.03,445,441,25,227,445,451,449,443,447,418,1,430,430,13,25,21,16,455,5,"202809,1610612766"
84,202709,Cory Joseph,1610612759,SAS,21.0,28,19,9,0.679,387.86,100.7,40,0.102,0.142,15,0.254,4,0.1,142,80,146,338,1.55,384,312,62,85,366,126,372,287,316,330,92,361,294,107,80,133,107,340,5,"202709,1610612759"
85,201584,Courtney Lee,1610612738,BOS,27.0,78,40,38,0.513,1940.9666666666667,103.0,159,0.084,0.131,89,0.268,21,0.115,708,543,466,1714,6.21,83,120,350,217,134,223,199,348,346,49,69,187,274,368,348,309,350,103,5,"201584,1610612738"
86,201571,D.J. Augustin,1610612754,IND,25.0,76,45,31,0.592,1226.3866666666668,99.4,71,0.057,0.088,34,0.198,3,0.022,470,310,295,908,5.27,115,75,264,142,227,86,317,442,445,226,199,376,417,262,229,221,217,136,5,"201571,1610612754"
87,201591,DJ White,1610612738,BOS,26.0,12,4,8,0.333,85.97666666666667,89.6,9,0.1,0.145,1,0.1,6,0.6,38,26,17,68,0.62,427,432,54,370,429,8,430,290,308,437,419,326,15,43,41,27,40,406,5,"201591,1610612738"
88,201969,DaJuan Summers,1610612746,LAC,25.0,2,1,1,0.5,6.655,85.7,2,0.333,0.333,0,0.0,0,0.0,0,0,4,4,0.06,459,456,8,227,461,4,449,2,30,449,449,430,430,1,1,10,4,447,5,"201969,1610612746"
89,201161,Daequan Cook,1610612741,CHI,26.0,49,25,24,0.51,440.75,104.8,54,0.129,0.196,8,0.104,7,0.143,151,122,125,390,1.21,306,247,191,219,354,309,349,205,212,383,416,314,233,113,112,119,118,364,5,"201161,1610612741"
90,2563,Dahntay Jones,1610612737,ATL,32.0,78,35,43,0.449,1016.56,102.6,77,0.072,0.112,22,0.153,6,0.074,357,289,270,842,3.48,83,150,397,278,262,208,310,396,395,286,322,326,337,205,216,201,205,217,5,"2563,1610612737"
91,203081,Damian Lillard,1610612757,POR,22.0,82,33,49,0.402,3166.87,107.8,215,0.07,0.108,74,0.177,19,0.064,1130,876,961,3136,5.25,1,167,429,317,1,408,132,405,405,80,259,195,353,469,466,467,469,139,5,"203081,1610612757"
92,2863,Damien Wilkins,1610612755,PHI,33.0,61,22,39,0.361,1095.125,105.7,73,0.069,0.11,37,0.209,18,0.182,330,275,291,944,2.57,232,285,360,353,247,348,313,410,401,210,177,201,188,195,204,217,223,271,5,"2863,1610612755"
93,202345,Damion James,1610612751,BKN,25.0,2,2,0,1.0,0.39,25.0,1,0.333,1.0,0,0.0,0,0.0,0,0,0,0,0.06,459,450,1,1,469,1,454,2,1,449,449,430,430,1,1,1,1,448,5,"202345,1610612751"
94,200789,Daniel Gibson,1610612739,CLE,27.0,46,11,35,0.239,919.355,107.4,55,0.067,0.105,30,0.185,4,0.068,366,230,243,776,1.63,319,378,308,443,276,393,348,416,417,247,235,361,348,212,181,186,192,332,5,"200789,1610612739"
95,202350,Daniel Orton,1610612760,OKC,22.0,13,10,3,0.769,103.885,100.0,13,0.121,0.186,4,0.182,3,0.333,36,31,48,90,0.44,425,387,25,29,425,96,424,227,237,413,245,376,92,42,46,53,45,417,5,"202350,1610612760"
96,201568,Danilo Gallinari,1610612743,DEN,24.0,71,50,21,0.704,2308.5783333333334,103.0,302,0.13,0.201,64,0.148,36,0.121,785,657,540,1978,7.26,172,40,157,64,69,225,73,200,204,109,329,115,265,405,409,349,395,65,5,"201568,1610612743"
97,101122,Danny Granger,1610612754,IND,30.0,5,4,1,0.8,73.66666666666667,102.8,6,0.081,0.128,2,0.133,1,0.125,42,18,19,50,0.24,450,432,8,20,432,219,436,360,358,426,367,414,258,47,31,30,33,427,5,"101122,1610612754"
98,201980,Danny Green,1610612759,SAS,26.0,80,57,23,0.713,2200.565,98.7,208,0.092,0.135,92,0.241,54,0.189,719,557,606,1784,9.89,46,15,181,60,86,76,142,315,331,44,117,71,177,373,358,389,365,20,5,"201980,1610612759"
99,201967,Dante Cunningham,1610612750,MIN,26.0,80,30,50,0.375,2010.05,102.5,266,0.139,0.213,84,0.239,38,0.174,674,544,524,1760,6.67,46,186,434,338,124,197,91,179,182,55,120,102,203,345,350,341,359,82,5,"201967,1610612750"
100,203130,Darius Johnson-Odom,1610612747,LAL,23.0,4,4,0,1.0,5.611666666666666,100.0,3,0.2,0.3,0,0.0,0,0.0,0,5,2,6,0.03,452,432,1,1,464,96,447,50,56,449,449,430,430,1,13,6,7,454,5,"203130,1610612747"
