,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS1,CFID,CFPARAMS
10,202087,Alonzo Gee,1610612739,CLE,24.0,56,16,40,0.286,1117.3883333333333,64,83,57,186,388,346,358,1078,18,38,94,62,725.4,267,331,353,386,242,240,142,212,196,213,228,221,228,202,333,189,266,263,5,"202087,1610612739"
11,2405,Amar'e Stoudemire,1610612752,NYK,28.0,78,39,39,0.5,2870.0116666666668,285,247,124,1010,946,848,736,2798,150,120,274,473,3450.2,90,116,344,215,17,12,11,94,3,435,444,405,448,6,451,451,3,6,5,"2405,1610612752"
12,101161,Amir Johnson,1610612761,TOR,24.0,72,20,52,0.278,1852.6516666666666,116,166,169,468,599,545,600,1832,88,48,263,156,1716.7,151,280,431,392,141,136,46,50,67,302,335,346,344,25,381,446,118,115,5,"101161,1610612761"
13,2760,Anderson Varejao,1610612739,CLE,28.0,31,8,23,0.258,993.895,54,56,27,194,315,247,317,802,38,21,87,86,865.7,362,391,166,403,257,257,223,284,189,183,183,203,186,101,232,174,219,236,5,"2760,1610612739"
14,101154,Andray Blatche,1610612764,WAS,24.0,64,21,43,0.328,2171.931666666667,206,170,109,594,798,591,740,2034,51,79,182,228,2198.2,213,271,379,360,98,39,43,116,35,395,353,408,374,66,431,371,62,62,5,"101154,1610612764"
15,2738,Andre Iguodala,1610612755,PHI,27.0,67,36,31,0.537,2468.6883333333335,192,71,250,336,721,607,663,2078,38,23,109,247,2321.4,195,145,246,174,61,51,172,22,118,356,363,374,378,101,248,219,51,55,5,"2738,1610612755"
16,1889,Andre Miller,1610612757,POR,35.0,81,47,34,0.58,2649.72,134,97,109,486,787,709,630,2098,12,60,171,227,2421.4,33,60,288,142,37,110,115,116,58,389,411,355,384,253,406,348,64,46,5,"1889,1610612757"
17,200745,Andrea Bargnani,1610612761,TOR,25.0,66,19,47,0.288,2353.048333333333,163,120,118,470,837,663,846,2442,46,49,160,295,2092.1,202,290,400,384,76,81,78,103,66,409,386,438,431,80,385,328,34,69,5,"200745,1610612761"
18,1905,Andrei Kirilenko,1610612762,UTA,30.0,64,33,31,0.516,1998.9833333333333,113,116,98,336,698,541,562,1726,74,36,113,200,1778.4,213,174,246,199,129,142,86,130,118,343,333,329,328,34,322,226,80,107,5,"1905,1610612762"
19,2804,Andres Nocioni,1610612755,PHI,31.0,54,23,31,0.426,930.8183333333334,57,31,79,116,322,237,319,814,15,16,100,61,637.3,275,252,246,290,269,250,304,165,267,185,177,205,187,230,187,203,269,283,5,"2804,1610612755"
20,101106,Andrew Bogut,1610612749,MIL,26.0,65,28,37,0.431,2297.3733333333334,104,166,16,690,724,565,593,1728,168,36,217,243,2410.5,206,212,331,285,82,168,46,324,20,357,343,343,329,4,322,419,53,49,5,"101106,1610612749"
21,101115,Andrew Bynum,1610612747,LAL,23.0,54,36,18,0.667,1500.005,78,173,32,462,461,382,456,1146,106,31,140,152,1632.1,275,145,111,95,199,205,41,273,71,239,248,264,237,17,297,280,122,123,5,"101115,1610612747"
22,2740,Andris Biedrins,1610612744,GSW,25.0,59,26,33,0.441,1397.09,30,69,6,274,580,386,646,1364,52,14,198,54,1150.2,239,227,273,275,212,321,181,381,139,295,249,365,271,62,169,396,282,194,5,"2740,1610612744"
23,202360,Andy Rautins,1610612752,NYK,24.0,5,2,3,0.4,24.1,4,2,0,0,17,6,9,20,0,0,0,1,9.7,433,432,17,307,438,410,404,422,443,23,10,13,16,426,1,1,439,441,5,"202360,1610612752"
24,1712,Antawn Jamison,1610612739,CLE,35.0,56,9,47,0.161,1842.1966666666667,140,150,97,390,571,523,521,1644,30,30,137,205,1762.5,267,385,400,443,142,101,56,132,90,288,327,308,318,133,288,276,76,111,5,"1712,1610612739"
25,1853,Anthony Carter,1610612752,NYK,36.0,33,20,13,0.606,463.2966666666667,34,7,24,52,151,125,103,352,6,2,49,13,334.7,359,280,77,122,348,308,383,294,340,102,104,87,101,310,36,106,388,350,5,"1853,1610612752"
26,201627,Anthony Morrow,1610612751,NJN,25.0,58,17,41,0.293,1856.4266666666667,109,82,112,136,589,486,536,1648,7,24,135,77,1096.4,251,315,364,379,140,157,144,109,245,299,304,318,320,296,251,270,232,202,5,"201627,1610612751"
27,1515,Anthony Parker,1610612739,CLE,36.0,72,18,54,0.25,2091.18,78,51,67,78,676,554,637,1772,10,16,109,107,1339.6,151,303,436,406,117,205,244,186,308,334,340,360,332,265,187,219,182,163,5,"1515,1610612739"
28,201576,Anthony Randolph,1610612750,MIN,21.0,40,11,29,0.275,589.6416666666667,45,54,39,170,262,176,196,546,24,16,62,73,631.5,337,366,230,393,324,278,231,256,209,155,141,152,141,167,187,123,242,284,5,"201576,1610612750"
29,201229,Anthony Tolliver,1610612750,MIN,26.0,65,12,53,0.185,1362.415,74,71,33,134,517,392,421,1078,28,18,145,140,1030.0,206,362,433,437,217,216,172,267,249,258,251,254,228,144,212,293,133,213,5,"201229,1610612750"
30,101120,Antoine Wright,1610612758,SAC,27.0,7,2,5,0.286,31.36,0,2,0,2,13,13,10,32,0,0,3,1,7.6,428,432,32,386,436,429,404,422,430,18,23,19,20,426,1,16,439,444,5,"101120,1610612758"
31,1498,Antonio Daniels,1610612755,PHI,36.0,4,1,3,0.25,35.29666666666667,0,0,2,4,10,9,9,22,0,0,0,3,14.0,437,439,17,406,433,429,425,406,421,15,19,13,17,426,1,1,425,436,5,"1498,1610612755"
32,686,Antonio McDyess,1610612759,SAS,36.0,73,54,19,0.74,1386.4616666666666,28,75,21,132,482,366,405,1172,39,9,163,76,1143.0,139,38,121,42,214,325,159,308,252,247,240,249,238,98,117,335,236,195,5,"686,1610612759"
33,202356,Armon Johnson,1610612757,POR,22.0,38,20,18,0.526,277.43666666666667,21,20,17,62,107,79,67,238,1,7,31,22,200.7,343,280,111,187,385,341,342,320,326,77,70,65,70,402,91,77,359,378,5,"202356,1610612757"
34,201167,Arron Afflalo,1610612743,DEN,25.0,69,40,29,0.58,2324.2933333333335,144,84,162,298,702,643,621,2006,31,39,153,116,1544.2,186,106,230,142,77,99,139,62,126,346,377,353,370,127,341,310,170,132,5,"201167,1610612743"
35,201948,Austin Daye,1610612765,DET,23.0,72,26,46,0.361,1446.115,82,97,66,134,509,421,423,1266,39,22,165,95,1157.8,151,227,395,342,206,200,115,190,249,256,261,257,258,98,241,343,204,190,5,"201948,1610612765"
36,202340,Avery Bradley,1610612738,BOS,20.0,31,21,10,0.677,162.49,16,6,12,30,85,55,65,130,0,7,20,11,101.4,362,271,59,86,398,361,390,340,373,65,59,64,51,426,91,55,392,402,5,"202340,1610612738"
37,1884,Baron Davis,1610612739,CLE,32.0,58,24,34,0.414,1649.2883333333334,136,65,102,310,574,436,469,1336,28,32,143,107,1705.7,251,243,288,301,173,107,197,124,124,290,278,275,270,144,304,283,182,116,5,"1884,1610612739"
38,2732,Ben Gordon,1610612765,DET,28.0,82,30,52,0.366,2130.86,145,84,118,182,707,610,700,1938,16,30,178,132,1462.5,2,196,431,339,108,97,139,103,203,349,366,391,357,223,288,364,145,142,5,"2732,1610612765"
39,202386,Ben Uzoh,1610612751,NJN,23.0,42,6,36,0.143,437.5783333333333,35,19,32,100,121,125,104,338,8,17,29,36,372.7,323,408,319,445,355,305,345,273,288,82,104,88,96,288,203,68,331,337,5,"202386,1610612751"
40,1112,Ben Wallace,1610612765,DET,36.0,54,20,34,0.37,1238.1833333333334,14,53,8,126,403,356,422,1070,54,14,81,81,962.0,275,280,288,335,226,364,237,369,257,219,232,256,227,59,169,161,225,219,5,"1112,1610612765"
41,2757,Beno Udrih,1610612758,SAC,28.0,79,24,55,0.304,2733.5133333333333,193,69,159,376,1049,717,1011,2536,9,36,181,201,2151.0,79,243,439,373,31,49,181,66,98,448,414,448,440,275,322,368,79,64,5,"2757,1610612758"
42,201933,Blake Griffin,1610612746,LAC,22.0,82,32,50,0.39,3111.4733333333334,321,331,282,1128,1242,859,905,2712,45,93,252,615,3600.8,2,183,418,315,5,7,5,14,2,452,446,443,447,83,443,442,2,3,5,"201933,1610612746"
43,2250,Bobby Simmons,1610612759,SAS,31.0,2,2,0,1.0,15.518333333333333,0,0,0,0,4,6,2,6,0,0,2,0,3.0,447,432,1,1,445,429,425,422,443,7,10,3,4,426,1,10,444,449,5,"2250,1610612759"
44,2564,Boris Diaw,1610612766,CHA,29.0,82,34,48,0.415,2778.275,122,101,69,466,947,754,834,2398,46,30,190,138,2120.3,2,165,407,298,24,125,105,183,69,436,427,435,427,80,288,384,136,67,5,"2564,1610612766"
45,1802,Brad Miller,1610612745,HOU,35.0,60,32,28,0.533,1015.4266666666666,54,53,11,102,358,278,262,938,21,21,98,95,958.9,235,183,221,176,254,257,237,348,284,198,195,182,208,181,232,199,204,220,5,"1802,1610612745"
46,201148,Brandan Wright,1610612751,NJN,23.0,37,14,23,0.378,378.67333333333335,26,32,23,106,161,111,112,338,17,10,34,29,335.8,347,345,166,325,362,331,301,301,277,104,95,94,96,211,131,81,350,348,5,"201148,1610612751"
47,101138,Brandon Bass,1610612753,ORL,26.0,76,49,27,0.645,1980.195,122,160,54,358,686,475,425,1546,52,47,159,162,1588.3,111,48,208,105,130,125,50,222,107,336,298,258,307,62,377,322,110,126,5,"101138,1610612753"
48,201943,Brandon Jennings,1610612749,MIL,21.0,63,27,36,0.429,2168.64,204,74,167,356,664,502,573,1708,21,51,131,188,1959.3,222,220,319,287,99,42,163,53,109,326,313,335,326,181,391,265,86,89,5,"201943,1610612749"
49,200750,Brandon Roy,1610612757,POR,26.0,47,25,22,0.532,1309.71,116,64,45,184,373,352,277,1050,12,25,76,148,1003.7,309,231,155,179,220,136,201,237,198,210,231,191,224,253,256,148,125,216,5,"200750,1610612757"
50,201575,Brandon Rush,1610612754,IND,25.0,67,27,40,0.403,1753.8816666666667,85,68,67,148,619,477,490,1390,35,34,107,80,1119.4,195,220,353,306,153,196,186,186,231,311,299,293,279,111,309,217,227,196,5,"201575,1610612754"
51,2217,Brendan Haywood,1610612742,DAL,31.0,72,50,22,0.694,1331.365,47,101,36,246,458,362,397,1190,74,26,146,145,1018.7,151,47,155,76,218,273,105,263,155,238,235,243,243,34,266,295,129,214,5,"2217,1610612742"
52,2073,Brian Cardinal,1610612742,DAL,34.0,56,37,19,0.661,617.975,8,5,12,2,190,146,173,536,7,4,82,44,351.8,267,136,121,99,316,389,393,340,430,118,119,134,140,296,71,163,305,341,5,"2073,1610612742"
53,2567,Brian Cook,1610612746,LAC,30.0,40,8,32,0.2,447.22833333333335,36,21,11,46,172,108,118,314,11,7,75,26,374.7,337,391,262,430,353,298,339,348,352,109,91,99,89,260,91,145,355,336,5,"2567,1610612746"
54,2243,Brian Scalabrine,1610612741,CHI,33.0,18,12,6,0.667,87.97833333333334,2,0,2,4,39,43,28,68,4,1,18,2,54.6,402,362,41,95,418,419,425,406,421,41,54,35,30,346,22,51,433,421,5,"2243,1610612741"
55,1730,Brian Skinner,1610612749,MIL,35.0,2,2,0,1.0,5.883333333333334,0,0,0,0,7,3,4,10,0,0,0,0,0.0,447,432,1,1,449,429,425,422,443,12,8,7,7,426,1,1,444,450,5,"1730,1610612749"
56,201572,Brook Lopez,1610612751,NJN,23.0,82,24,58,0.293,2888.755,188,238,114,958,922,763,809,2588,120,82,240,366,2777.1,2,243,443,379,14,55,12,106,5,431,434,430,442,14,436,437,18,19,5,"201572,1610612751"
57,201957,Byron Mullens,1610612760,OKC,22.0,13,8,5,0.615,85.09333333333333,5,7,2,14,34,21,27,74,3,2,11,10,60.8,413,391,32,116,419,407,383,406,397,37,31,33,33,365,36,34,398,416,5,"201957,1610612760"
58,201228,C.J. Watson,1610612741,CHI,27.0,82,62,20,0.756,1090.7333333333333,63,28,56,78,310,240,259,720,11,25,82,100,921.8,2,1,128,22,247,242,318,214,308,179,179,179,177,260,256,163,195,230,5,"201228,1610612741"
59,101139,CJ Miles,1610612762,UTA,24.0,78,36,42,0.462,1968.6183333333333,212,82,169,372,672,510,531,1468,38,46,221,160,1751.5,90,145,373,255,132,33,144,50,102,328,318,315,292,101,375,423,112,112,5,"101139,1610612762"
60,201171,Carl Landry,1610612740,NOH,27.0,76,25,51,0.329,2007.895,127,194,71,466,698,540,646,1892,32,54,196,242,1520.9,111,231,428,359,128,116,28,176,69,343,332,365,352,123,396,392,54,137,5,"201171,1610612740"
61,2306,Carlos Arroyo,1610612738,BOS,31.0,64,43,21,0.672,1184.755,44,7,19,28,368,294,320,1008,1,3,71,50,627.1,213,81,144,88,231,280,383,315,375,206,203,206,216,402,57,136,290,285,5,"2306,1610612738"
62,2430,Carlos Boozer,1610612741,CHI,29.0,59,47,12,0.797,1881.7616666666668,125,177,71,642,613,429,517,1458,18,86,186,180,1968.5,239,60,68,13,136,121,39,176,25,308,272,306,289,202,439,381,94,87,5,"2430,1610612741"
63,2568,Carlos Delfino,1610612749,MIL,28.0,49,21,28,0.429,1590.4633333333334,108,56,63,100,500,379,390,1254,8,28,72,66,1168.0,299,271,221,287,181,161,223,195,288,254,245,238,257,288,276,138,258,188,5,"2568,1610612749"
64,2546,Carmelo Anthony,1610612752,NYK,27.0,77,43,34,0.558,2751.25,235,231,193,682,914,857,737,2496,46,108,224,422,3113.1,103,81,288,156,29,26,16,40,21,427,445,406,436,80,447,425,8,16,5,"2546,1610612752"
65,2406,Caron Butler,1610612742,DAL,31.0,29,21,8,0.724,867.1683333333333,86,31,84,104,257,205,262,722,8,21,59,68,705.6,371,271,45,48,278,194,304,154,279,151,157,182,178,288,232,115,255,269,5,"2406,1610612742"
66,201858,Cartier Martin,1610612764,WAS,26.0,52,19,33,0.365,542.1883333333334,27,24,28,32,208,157,152,450,6,8,52,38,380.8,288,290,273,340,332,327,328,282,367,129,127,119,121,310,103,110,322,335,5,"201858,1610612764"
67,101112,Channing Frye,1610612756,PHX,28.0,77,39,38,0.506,2541.1266666666666,172,100,61,170,820,726,654,2176,79,14,272,123,2037.6,103,116,336,211,53,69,108,201,209,400,416,371,403,32,169,449,156,76,5,"101112,1610612756"
68,2294,Charlie Bell,1610612744,GSW,32.0,19,7,12,0.368,170.925,8,2,7,4,72,55,53,142,1,3,13,7,88.1,400,399,68,336,395,389,404,375,421,60,59,56,56,402,57,38,406,405,5,"2294,1610612744"
69,101111,Charlie Villanueva,1610612765,DET,26.0,76,27,49,0.355,1665.6583333333333,164,113,71,242,575,473,527,1506,42,11,175,95,1452.0,111,220,412,344,170,78,95,176,157,292,297,311,303,91,140,356,204,145,5,"101111,1610612765"
70,201978,Chase Budinger,1610612745,HOU,23.0,78,41,37,0.526,1737.5233333333333,132,120,108,282,535,503,485,1638,18,43,114,102,1402.7,90,96,331,187,157,111,78,120,133,269,315,286,317,202,362,230,190,152,5,"201978,1610612745"
71,1497,Chauncey Billups,1610612752,NYK,34.0,72,38,34,0.528,2310.1433333333334,163,70,163,198,729,733,633,2102,14,43,146,258,2094.5,151,130,288,184,79,81,176,58,184,360,420,358,385,239,362,295,44,68,5,"1497,1610612752"
72,2365,Chris Andersen,1610612743,DEN,32.0,45,29,16,0.644,732.32,50,65,17,150,232,182,198,594,58,16,79,114,760.8,315,202,98,107,304,263,197,320,229,139,147,154,152,52,187,157,175,254,5,"2365,1610612743"
73,2547,Chris Bosh,1610612748,MIA,27.0,77,55,22,0.714,2794.7633333333333,186,190,67,580,875,703,734,2240,49,52,172,357,2609.2,103,28,155,53,22,56,31,186,38,420,410,404,409,72,393,351,20,30,5,"2547,1610612748"
74,201604,Chris Douglas-Roberts,1610612749,MIL,24.0,44,19,25,0.432,884.07,72,15,63,136,277,233,231,728,13,29,73,70,594.6,318,290,190,283,275,219,358,195,245,164,173,168,180,247,282,141,250,290,5,"201604,1610612749"
75,2768,Chris Duhon,1610612753,ORL,28.0,51,36,15,0.706,774.0233333333333,21,12,11,60,310,175,184,580,2,14,30,36,357.4,294,145,91,59,294,341,372,348,327,179,138,145,150,388,169,73,331,339,5,"2768,1610612753"
76,202419,Chris Johnson,1610612757,POR,25.0,14,10,4,0.714,138.88333333333333,7,8,6,18,50,48,49,132,9,2,21,14,101.9,412,374,25,53,404,395,381,381,389,49,57,53,52,275,36,57,384,400,5,"202419,1610612757"
77,2549,Chris Kaman,1610612746,LAC,29.0,32,11,21,0.344,837.54,56,72,27,184,302,233,237,762,48,21,75,40,870.0,361,366,144,351,286,255,170,284,198,175,173,172,183,76,232,145,315,235,5,"2549,1610612746"
78,101108,Chris Paul,1610612740,NOH,26.0,80,45,35,0.563,2879.6433333333334,237,95,178,378,795,608,673,2276,5,29,196,385,3235.4,53,69,306,154,15,25,119,49,97,393,364,381,416,327,282,392,14,13,5,"101108,1610612740"
79,200809,Chris Quinn,1610612759,SAS,27.0,41,33,8,0.805,292.055,10,6,1,26,104,98,96,278,1,4,29,9,180.0,329,174,45,9,380,384,390,420,378,74,85,81,83,402,71,68,401,382,5,"200809,1610612759"
80,2404,Chris Wilcox,1610612765,DET,28.0,57,22,35,0.386,994.6933333333334,61,99,51,336,336,263,318,924,17,17,145,75,908.7,259,262,306,319,256,244,111,227,118,191,190,204,205,211,203,293,238,231,5,"2404,1610612765"
81,201963,Christian Eyenga,1610612739,CLE,22.0,44,10,34,0.227,946.885,70,30,68,138,337,278,270,914,28,24,78,28,642.1,318,374,288,422,265,229,309,184,241,192,195,186,204,144,251,154,351,281,5,"201963,1610612739"
82,101236,Chuck Hayes,1610612745,HOU,28.0,74,41,33,0.554,2079.16,77,175,43,476,605,581,611,1976,49,72,200,131,1901.8,132,96,273,162,118,210,40,248,61,305,349,350,364,72,426,399,146,95,5,"101236,1610612745"
83,202332,Cole Aldrich,1610612760,OKC,22.0,18,11,7,0.611,141.47666666666666,0,7,0,16,48,35,62,150,7,2,30,5,94.0,402,366,43,121,403,429,383,422,392,47,48,62,59,296,36,73,418,403,5,"202332,1610612760"
84,201147,Corey Brewer,1610612742,DAL,25.0,69,22,47,0.319,1510.4233333333334,135,70,147,242,600,460,507,1284,16,31,159,158,1156.5,186,262,400,365,197,108,176,76,157,303,292,300,264,223,297,322,114,191,5,"201147,1610612742"
85,1894,Corey Maggette,1610612749,MIL,31.0,67,25,42,0.373,1400.5033333333333,131,75,144,228,449,363,354,1114,5,37,175,225,1171.2,195,231,373,332,211,112,159,77,168,234,238,220,235,327,331,356,65,187,5,"1894,1610612749"
86,201584,Courtney Lee,1610612745,HOU,25.0,81,43,38,0.531,1722.6216666666667,138,73,141,226,608,538,479,1646,18,27,102,83,1232.8,33,81,336,181,159,104,165,83,170,306,331,282,319,202,271,208,222,176,5,"201584,1610612745"
87,202342,Craig Brackins,1610612755,PHI,23.0,3,0,3,0.0,32.82666666666667,2,2,0,2,4,6,2,14,0,1,3,2,17.3,442,449,17,449,435,419,404,422,430,7,10,3,11,426,22,16,433,434,5,"202342,1610612755"
88,200783,Craig Smith,1610612746,LAC,27.0,48,17,31,0.354,586.335,41,45,18,178,197,141,166,466,7,17,84,54,480.9,306,315,246,345,326,291,260,317,206,122,115,129,125,296,203,169,282,308,5,"200783,1610612746"
89,201571,D.J. Augustin,1610612766,CHA,23.0,82,34,48,0.415,2757.095,209,93,203,390,932,755,867,2424,3,81,152,232,2211.0,2,165,407,298,28,35,123,37,90,433,428,440,429,365,433,309,57,59,5,"201571,1610612766"
90,2788,DJ Mbenga,1610612740,NOH,30.0,41,20,21,0.488,329.8333333333333,7,22,11,44,116,76,81,254,27,3,52,17,249.2,329,280,144,234,373,395,335,348,354,81,67,74,76,153,57,110,375,369,5,"2788,1610612740"
91,201591,DJ White,1610612766,CHA,24.0,47,23,24,0.489,684.655,42,67,27,132,208,178,183,562,20,9,77,44,568.1,309,252,175,231,310,290,191,284,252,129,145,144,147,191,117,151,305,295,5,"201591,1610612766"
92,201969,DaJuan Summers,1610612765,DET,23.0,22,5,17,0.227,198.76166666666666,13,9,6,16,63,62,77,184,1,6,21,11,90.4,392,416,102,422,390,368,378,381,392,57,62,69,65,402,85,57,392,404,5,"201969,1610612765"
93,201161,Daequan Cook,1610612760,OKC,24.0,43,30,13,0.698,598.255,27,16,29,6,187,151,168,510,1,3,51,11,383.4,320,196,77,65,320,327,355,280,415,116,121,130,133,402,57,109,392,334,5,"201161,1610612760"
94,2563,Dahntay Jones,1610612754,IND,30.0,45,22,23,0.489,588.9533333333334,44,17,44,98,211,162,162,498,7,13,70,72,460.5,315,262,166,231,325,280,352,241,292,132,130,124,132,296,161,135,245,310,5,"2563,1610612754"
95,2863,Damien Wilkins,1610612737,ATL,31.0,52,25,27,0.481,676.4533333333334,33,31,51,92,252,202,225,584,9,10,72,41,436.5,288,231,208,241,312,313,304,227,296,149,154,163,151,275,131,138,313,314,5,"2863,1610612737"
96,202345,Damion James,1610612751,NJN,23.0,25,7,18,0.28,402.93833333333333,14,11,16,52,139,93,149,318,12,9,36,18,301.0,382,399,111,391,360,364,374,324,340,91,84,117,92,253,117,85,371,357,5,"202345,1610612751"
97,2429,Dan Gadzuric,1610612751,NJN,33.0,42,13,29,0.31,462.695,34,50,13,94,171,121,158,348,29,9,91,35,398.0,323,355,230,369,350,308,245,335,294,107,99,123,98,140,117,184,335,326,5,"2429,1610612751"
98,200789,Daniel Gibson,1610612739,CLE,25.0,67,18,49,0.269,1865.0316666666668,112,49,97,154,562,469,489,1502,21,39,154,138,1420.9,195,303,412,398,138,147,248,132,220,285,295,290,302,181,341,313,136,149,5,"200789,1610612739"
99,201568,Danilo Gallinari,1610612743,DEN,22.0,62,34,28,0.548,2104.03,156,81,165,242,741,591,526,2014,27,24,144,297,1643.0,227,165,221,165,111,89,148,55,157,362,353,310,371,153,251,289,33,122,5,"201568,1610612743"
100,101122,Danny Granger,1610612754,IND,28.0,79,36,43,0.456,2762.9983333333334,249,182,254,476,1007,759,764,2276,62,102,213,327,2683.5,79,145,379,261,26,18,35,21,61,445,430,414,416,49,445,416,27,23,5,"101122,1610612754"
101,201980,Danny Green,1610612759,SAS,24.0,8,5,3,0.625,91.49666666666667,12,2,6,12,23,27,9,78,1,1,7,4,66.0,425,416,17,110,416,371,404,381,401,27,39,13,34,402,22,27,422,415,5,"201980,1610612759"
102,201967,Dante Cunningham,1610612766,CHA,24.0,78,39,39,0.5,1636.9333333333334,96,85,62,186,529,456,384,1370,43,22,177,59,1118.9,90,116,344,215,176,178,137,198,196,266,290,235,276,90,241,361,273,197,5,"201967,1610612766"
103,2443,Darius Songaila,1610612755,PHI,33.0,10,4,6,0.4,70.57166666666667,0,2,2,6,28,9,29,72,0,1,16,4,27.0,422,422,41,307,423,429,404,406,415,31,19,37,32,426,22,48,422,431,5,"2443,1610612755"
104,2545,Darko Milicic,1610612750,MIN,26.0,69,15,54,0.217,1686.2733333333333,80,116,27,506,700,502,660,1486,140,41,229,102,1625.0,186,336,436,428,164,202,86,284,53,345,313,372,297,10,348,429,190,124,5,"2545,1610612750"
105,201616,Darnell Jackson,1610612758,SAC,25.0,59,18,41,0.305,485.8233333333333,43,35,37,102,204,137,187,436,3,11,61,39,342.8,239,303,364,372,342,285,288,261,284,125,113,146,118,365,140,119,319,345,5,"201616,1610612758"
106,201589,Darrell Arthur,1610612763,MEM,23.0,80,45,35,0.563,1608.4466666666667,120,115,91,362,471,418,454,1252,63,31,228,119,1475.9,53,69,306,154,178,130,89,143,105,243,258,261,256,46,297,428,161,140,5,"201589,1610612763"
107,201954,Darren Collison,1610612754,IND,23.0,79,36,43,0.456,2360.135,193,78,272,456,929,675,747,2084,14,55,109,170,2022.5,79,145,379,261,74,49,154,15,74,432,396,412,382,239,398,219,102,79,5,"201954,1610612754"
108,2431,David Andersen,1610612740,NOH,31.0,40,17,23,0.425,372.52166666666665,20,26,8,22,134,91,114,292,9,11,40,22,274.3,337,315,166,293,365,345,324,369,384,88,83,97,86,275,140,92,359,363,5,"2431,1610612740"
