,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS1,CFID,CFPARAMS
10,202087,Alonzo Gee,1610612739,CLE,26.0,82,24,58,0.293,2540.5316666666668,226,104,173,376,876,721,745,2372,29,78,199,143,1701.5,1,258,462,414,47,26,110,45,95,434,439,440,441,145,447,429,130,113,5,"202087,1610612739"
11,2405,Amar'e Stoudemire,1610612752,NYK,30.0,29,16,13,0.552,681.9416666666667,76,74,24,274,211,144,171,540,21,32,89,98,649.5,379,341,82,175,316,219,173,295,151,144,133,149,151,187,312,199,189,287,5,"2405,1610612752"
12,101161,Amir Johnson,1610612761,TOR,26.0,81,34,47,0.42,2324.81,144,205,76,552,681,593,484,1846,110,35,301,175,2185.2,29,156,415,300,66,103,22,157,43,352,378,318,377,17,331,469,102,65,5,"101161,1610612761"
13,2760,Anderson Varejao,1610612739,CLE,30.0,25,5,20,0.2,900.905,54,97,25,206,336,214,291,762,14,17,68,96,1021.2,392,429,144,452,280,262,125,291,187,197,167,217,188,233,202,165,192,215,5,"2760,1610612739"
14,101154,Andray Blatche,1610612751,BKN,26.0,82,49,33,0.598,1555.1783333333333,169,190,71,548,578,365,463,1458,54,63,163,195,1767.9,1,47,284,135,181,75,30,170,44,308,259,308,307,71,420,369,85,103,5,"101154,1610612751"
15,203083,Andre Drummond,1610612765,DET,19.0,60,23,37,0.383,1242.69,97,147,52,410,475,403,322,1050,95,27,144,123,1474.4,243,275,335,330,225,176,54,200,86,265,269,234,241,22,275,338,149,150,5,"203083,1610612765"
16,2738,Andre Iguodala,1610612743,DEN,29.0,80,57,23,0.713,2778.8883333333333,260,111,264,478,954,800,658,2362,52,30,127,221,2562.1,46,15,181,60,23,17,101,18,61,447,456,414,440,76,291,291,64,33,5,"2738,1610612743"
17,1889,Andre Miller,1610612743,DEN,37.0,82,57,25,0.695,2151.2883333333334,121,63,92,450,806,668,539,1730,11,68,159,189,1877.6,1,15,203,68,95,135,206,128,69,408,418,348,354,266,432,362,88,89,5,"1889,1610612743"
18,200745,Andrea Bargnani,1610612761,TOR,27.0,35,10,25,0.286,1002.5066666666667,59,49,15,110,321,279,311,944,23,22,64,87,731.6,366,387,203,420,263,249,242,338,272,190,208,228,223,176,248,155,209,267,5,"200745,1610612761"
19,1905,Andrei Kirilenko,1610612750,MIN,32.0,64,26,38,0.406,2033.8866666666668,167,122,173,440,694,524,576,1804,62,33,82,203,1845.9,217,232,350,312,116,77,89,45,71,358,336,371,371,55,319,182,78,94,5,"1905,1610612750"
20,101106,Andrew Bogut,1610612744,GSW,28.0,32,19,13,0.594,785.71,11,42,19,156,264,222,238,638,55,14,85,54,770.5,371,312,82,139,301,396,260,317,236,168,173,184,165,64,182,191,278,251,5,"101106,1610612744"
21,202726,Andrew Goudelock,1610612747,LAL,24.0,1,1,0,1.0,6.2,0,0,0,0,3,2,3,8,0,0,0,0,1.2,466,456,1,1,462,442,448,432,459,9,7,9,9,430,1,1,461,465,5,"202726,1610612747"
22,203094,Andrew Nicholson,1610612753,ORL,23.0,75,18,57,0.24,1249.4083333333333,85,88,10,320,446,286,340,1062,32,21,133,90,1051.6,134,326,459,442,223,195,143,358,120,252,214,244,245,127,238,310,205,210,5,"203094,1610612753"
23,2740,Andris Biedrins,1610612744,GSW,27.0,53,28,25,0.528,495.21666666666664,1,4,0,20,199,177,140,366,42,3,101,14,385.6,284,205,203,199,346,439,428,432,405,139,152,127,114,95,56,236,399,332,5,"2740,1610612744"
24,1712,Antawn Jamison,1610612747,LAL,37.0,76,41,35,0.539,1635.5916666666667,84,118,64,318,561,505,545,1554,22,28,124,116,1324.4,115,105,308,189,173,198,91,180,121,298,326,353,323,182,279,281,159,172,5,"1712,1610612747"
25,203076,Anthony Davis,1610612740,NOH,20.0,64,23,41,0.359,1845.9516666666666,165,191,109,570,676,474,548,1718,112,47,158,202,2059.9,217,275,384,354,142,78,28,108,41,347,313,357,351,15,381,361,79,69,5,"203076,1610612740"
26,201627,Anthony Morrow,1610612742,DAL,27.0,41,25,16,0.61,383.045,23,24,15,34,132,107,102,298,1,8,43,18,253.5,335,247,109,125,371,343,324,338,369,101,100,99,94,414,117,108,381,379,5,"201627,1610612742"
27,201576,Anthony Randolph,1610612743,DEN,23.0,39,29,10,0.744,328.9033333333333,30,27,42,106,150,102,104,274,21,14,41,29,358.0,345,195,68,36,384,317,309,229,279,111,93,101,88,187,182,105,346,341,5,"201576,1610612743"
28,201229,Anthony Tolliver,1610612737,ATL,28.0,62,28,34,0.452,963.16,39,22,31,38,355,240,219,800,12,9,66,44,532.0,227,205,298,276,270,298,334,265,362,204,183,171,197,253,127,162,302,307,5,"201229,1610612737"
29,203102,Arnett Moultrie,1610612755,PHI,22.0,47,20,27,0.426,541.7083333333334,27,62,18,122,170,134,142,474,10,13,43,24,425.0,316,298,230,296,335,330,209,324,263,128,122,128,139,275,172,108,361,324,5,"203102,1610612755"
30,203382,Aron Baynes,1610612759,SAS,26.0,16,11,5,0.688,141.355,10,9,2,32,41,36,40,116,6,0,23,9,98.9,417,378,37,74,421,398,395,413,373,46,49,52,49,326,1,63,416,422,5,"203382,1610612759"
31,201167,Arron Afflalo,1610612753,ORL,27.0,64,18,46,0.281,2306.65,156,77,173,344,793,602,638,2094,11,59,137,188,1667.8,217,326,407,423,70,92,165,45,113,406,384,403,406,266,413,319,89,118,5,"201167,1610612753"
32,201948,Austin Daye,1610612763,MEM,25.0,55,34,21,0.618,675.6333333333333,29,11,28,50,231,153,237,560,22,9,82,29,536.6,277,156,157,120,317,321,377,274,351,156,138,183,155,182,127,182,346,306,5,"201948,1610612763"
33,203085,Austin Rivers,1610612740,NOH,20.0,61,21,40,0.344,1417.55,69,32,36,192,473,418,380,1246,9,53,122,105,729.3,232,291,370,361,202,228,293,247,202,264,282,271,273,288,399,276,175,268,5,"203085,1610612740"
34,202340,Avery Bradley,1610612738,BOS,22.0,50,27,23,0.54,1434.635,97,49,95,154,495,461,382,1318,19,37,129,65,927.2,300,217,181,188,196,176,242,124,238,276,308,273,285,195,346,302,255,232,5,"202340,1610612738"
35,2732,Ben Gordon,1610612766,CHA,30.0,75,19,56,0.253,1559.9933333333333,121,88,101,220,615,495,459,1472,16,49,134,128,1224.5,134,312,457,434,180,135,143,116,181,318,321,306,310,217,389,313,142,181,5,"2732,1610612766"
36,203162,Ben Hansbrough,1610612754,IND,25.0,28,20,8,0.714,200.3,9,7,12,12,66,47,49,152,2,2,23,22,119.1,384,298,54,57,409,406,407,352,421,56,56,55,55,396,40,63,368,413,5,"203162,1610612754"
37,2757,Beno Udrih,1610612753,ORL,30.0,66,24,42,0.364,1456.6466666666668,75,66,62,154,493,424,345,1268,3,23,90,108,1184.2,201,258,391,350,194,220,196,182,238,274,287,248,276,376,252,204,171,188,5,"2757,1610612753"
38,203108,Bernard James,1610612742,DAL,28.0,46,24,22,0.522,457.025,18,40,11,106,165,125,154,426,38,11,64,37,429.2,319,258,168,209,351,363,267,355,279,124,120,140,127,102,152,155,316,322,5,"203108,1610612742"
39,202687,Bismack Biyombo,1610612766,CHA,20.0,80,20,60,0.25,2186.201666666667,38,131,33,294,768,607,588,2032,143,53,195,124,1567.9,46,298,468,436,88,301,74,257,136,391,386,379,401,8,399,422,146,136,5,"202687,1610612766"
40,201933,Blake Griffin,1610612746,LAC,24.0,80,55,25,0.688,2598.4083333333333,298,183,287,900,853,660,657,2120,50,60,231,436,2938.9,46,23,203,74,40,8,36,11,4,424,411,413,412,81,416,451,6,13,5,"201933,1610612746"
41,2564,Boris Diaw,1610612759,SAS,31.0,75,55,20,0.733,1708.76,62,49,36,240,578,505,474,1460,27,12,143,72,1162.8,134,23,144,42,160,244,242,247,168,308,326,314,308,152,163,332,239,191,5,"2564,1610612759"
42,203078,Bradley Beal,1610612764,WAS,20.0,56,21,35,0.375,1744.5716666666667,130,83,172,188,609,444,442,1354,29,42,113,104,1385.7,270,291,308,338,155,120,155,48,205,316,299,299,292,145,362,260,179,165,5,"203078,1610612764"
43,201148,Brandan Wright,1610612742,DAL,25.0,64,33,31,0.516,1148.7583333333334,49,85,40,416,367,354,312,1008,76,25,78,86,1182.0,217,167,264,214,240,271,148,234,84,214,252,229,235,41,260,177,215,189,5,"201148,1610612742"
44,101138,Brandon Bass,1610612738,BOS,28.0,81,41,40,0.506,2239.245,128,96,65,262,782,664,619,2112,64,45,188,124,1581.0,29,105,370,222,82,125,126,177,160,402,415,396,410,51,371,408,146,132,5,"101138,1610612738"
45,201943,Brandon Jennings,1610612749,MIL,23.0,80,38,42,0.475,2896.891666666667,305,128,267,406,1029,930,943,2864,10,55,155,237,2675.7,46,134,391,261,14,7,77,17,87,461,468,466,467,275,403,357,51,28,5,"201943,1610612749"
46,202688,Brandon Knight,1610612765,DET,21.0,75,29,46,0.387,2365.4166666666665,194,92,202,360,879,623,647,2146,8,57,157,227,1742.9,134,195,407,327,63,46,134,33,99,436,397,408,417,299,407,359,59,107,5,"202688,1610612765"
47,200750,Brandon Roy,1610612750,MIN,28.0,5,4,1,0.8,121.86,2,6,4,14,51,39,23,98,0,1,5,8,82.3,450,432,8,20,423,430,415,402,417,53,52,37,46,430,28,27,419,424,5,"200750,1610612750"
48,201575,Brandon Rush,1610612744,GSW,27.0,2,1,1,0.5,25.348333333333333,0,0,0,10,6,12,5,24,0,1,5,3,15.2,459,456,8,227,455,442,448,432,424,12,22,13,14,430,28,27,435,454,5,"201575,1610612744"
49,2217,Brendan Haywood,1610612766,CHA,33.0,61,15,46,0.246,1162.085,14,77,5,160,415,321,350,932,49,19,125,55,752.5,232,351,407,440,237,379,165,394,232,230,235,251,220,84,222,285,274,257,5,"2217,1610612766"
50,203148,Brian Roberts,1610612740,NOH,27.0,78,26,52,0.333,1323.7983333333334,80,39,19,164,428,340,303,1104,3,33,108,111,1048.9,83,232,440,370,214,210,271,317,227,240,241,225,251,376,319,252,167,211,5,"203148,1610612740"
51,201572,Brook Lopez,1610612751,BKN,25.0,74,46,28,0.622,2253.3716666666664,175,243,73,892,746,570,612,1914,154,68,152,304,2586.4,146,67,239,118,78,65,15,164,5,384,367,394,389,7,432,349,20,30,5,"201572,1610612751"
52,201957,Byron Mullens,1610612766,CHA,24.0,53,13,40,0.245,1427.665,67,110,27,172,491,425,409,1452,32,27,110,93,1213.9,284,363,370,441,198,232,102,282,219,272,288,283,305,127,275,254,197,184,5,"201957,1610612766"
53,201228,C.J. Watson,1610612751,BKN,29.0,80,47,33,0.588,1521.2833333333333,122,46,79,112,513,411,433,1358,12,18,123,109,1123.5,46,56,284,147,186,132,252,150,271,282,277,293,293,253,212,279,170,199,5,"201228,1610612751"
54,101139,CJ Miles,1610612739,CLE,26.0,65,19,46,0.292,1363.9233333333334,122,72,76,162,453,410,319,1166,17,21,138,82,1161.3,210,312,407,416,209,132,176,157,230,255,275,233,260,207,238,320,220,192,5,"101139,1610612739"
55,201171,Carl Landry,1610612744,GSW,29.0,81,46,35,0.568,1875.6916666666666,93,165,77,472,695,555,544,1592,31,58,190,229,1634.1,29,67,308,157,141,188,44,154,63,359,355,351,328,136,408,412,57,122,5,"201171,1610612744"
56,2430,Carlos Boozer,1610612741,CHI,31.0,79,43,36,0.544,2546.24,185,201,69,702,839,655,738,2098,28,90,239,220,2580.7,65,88,322,185,46,54,25,173,19,418,407,437,408,148,460,459,68,31,5,"2430,1610612741"
57,2568,Carlos Delfino,1610612745,HOU,30.0,67,38,29,0.567,1689.2633333333333,119,65,81,124,618,452,470,1412,9,26,114,54,1333.5,197,134,247,160,163,140,199,146,260,321,305,311,299,288,269,262,278,170,5,"2568,1610612745"
58,2546,Carmelo Anthony,1610612752,NYK,29.0,67,47,20,0.701,2481.8533333333335,312,318,142,512,684,621,626,2074,32,88,205,414,2805.5,197,56,144,66,52,6,2,74,54,355,395,400,404,127,459,432,7,22,5,"2546,1610612752"
59,2406,Caron Butler,1610612746,LAC,33.0,78,55,23,0.705,1879.3666666666666,104,90,86,158,633,480,460,1542,11,29,139,74,1311.6,83,23,181,63,139,167,140,137,233,327,314,307,321,266,287,323,235,174,5,"2406,1610612746"
60,201858,Cartier Martin,1610612764,WAS,28.0,41,8,33,0.195,693.8733333333333,59,33,48,30,231,184,170,536,6,7,58,42,463.0,335,406,284,453,312,249,290,213,381,156,154,148,148,326,104,145,304,317,5,"201858,1610612764"
61,202718,Chandler Parsons,1610612745,HOU,24.0,76,42,34,0.553,2758.3766666666666,198,127,277,530,1014,669,782,2374,32,71,148,148,2239.3,115,99,298,173,24,42,79,12,52,457,420,448,443,127,436,344,124,61,5,"202718,1610612745"
62,202724,Charles Jenkins,1610612755,PHI,24.0,59,29,30,0.492,440.9483333333333,24,11,28,28,157,129,119,368,2,12,22,18,245.4,249,195,252,249,353,341,377,274,385,118,121,115,115,396,163,62,381,380,5,"202724,1610612755"
63,101111,Charlie Villanueva,1610612765,DET,28.0,69,26,43,0.377,1091.8633333333332,63,72,38,144,394,332,323,950,39,10,96,40,1008.2,182,232,397,335,248,241,176,238,242,222,237,236,225,101,139,221,308,219,5,"101111,1610612765"
64,201978,Chase Budinger,1610612750,MIN,25.0,23,12,11,0.522,507.5933333333333,45,20,35,74,154,115,137,392,7,9,29,32,378.7,397,375,73,209,342,285,339,253,308,117,106,124,119,314,127,80,333,337,5,"201978,1610612750"
65,1497,Chauncey Billups,1610612746,LAC,36.0,22,16,6,0.727,418.3,34,10,23,8,124,98,116,364,1,3,25,37,308.9,400,341,43,46,359,309,387,299,430,95,90,109,113,414,56,69,316,359,5,"1497,1610612746"
66,2365,Chris Andersen,1610612748,MIA,34.0,42,39,3,0.929,624.47,43,40,20,134,213,210,150,466,44,13,89,87,594.9,332,129,25,8,325,289,267,309,253,146,164,135,135,89,172,199,209,299,5,"2365,1610612748"
67,2547,Chris Bosh,1610612748,MIA,29.0,74,58,16,0.784,2454.35,175,163,44,498,816,740,597,2052,101,41,168,232,2390.7,146,11,109,28,55,65,46,223,55,413,444,383,402,20,359,377,54,47,5,"2547,1610612748"
68,203142,Chris Copeland,1610612752,NYK,29.0,56,38,18,0.679,861.6216666666667,99,61,22,202,229,212,236,720,12,32,104,74,703.3,270,134,129,84,289,173,213,304,193,152,166,182,175,253,312,240,235,277,5,"203142,1610612752"
69,201604,Chris Douglas-Roberts,1610612742,DAL,26.0,6,1,5,0.167,63.08166666666666,1,2,8,8,19,9,23,52,0,0,4,5,34.0,445,456,37,457,435,439,439,373,430,27,18,37,34,430,1,22,431,439,5,"201604,1610612742"
70,2768,Chris Duhon,1610612747,LAL,30.0,46,23,23,0.5,820.0416666666666,18,9,2,16,280,251,273,750,1,4,56,17,437.1,319,275,181,227,297,363,395,413,414,175,191,204,183,414,66,140,389,320,5,"2768,1610612747"
71,202419,Chris Johnson,1610612750,MIN,27.0,30,8,22,0.267,284.215,6,29,8,74,103,108,64,242,28,2,49,33,293.0,377,406,168,429,391,412,299,373,308,81,101,68,80,148,40,121,329,368,5,"202419,1610612750"
72,203187,Chris Johnson,1610612763,MEM,23.0,8,4,4,0.5,102.10166666666667,0,6,3,10,23,25,31,86,0,3,5,2,54.2,439,432,33,227,426,442,415,410,424,32,40,47,43,430,56,27,442,428,5,"203187,1610612763"
73,2549,Chris Kaman,1610612742,DAL,31.0,66,31,35,0.47,1362.9766666666667,89,91,18,348,472,401,369,1192,52,28,141,91,1355.9,201,181,308,267,211,192,137,324,108,263,268,265,264,76,279,331,201,167,5,"2549,1610612742"
74,101108,Chris Paul,1610612746,LAC,28.0,70,50,20,0.714,2334.8866666666668,225,103,103,358,723,593,564,1868,10,23,143,281,2895.4,176,40,144,57,65,28,113,114,101,376,378,365,382,275,252,332,26,16,5,"101108,1610612746"
75,200809,Chris Quinn,1610612739,CLE,29.0,7,0,7,0.0,78.33333333333333,0,2,0,4,38,15,20,64,0,0,4,7,28.9,441,464,50,464,431,442,439,432,443,43,27,31,37,430,1,22,422,441,5,"200809,1610612739"
76,202698,Chris Singleton,1610612764,WAS,23.0,57,17,40,0.298,923.965,34,50,19,84,308,253,246,750,24,13,124,62,648.3,265,334,370,411,274,309,238,317,300,184,192,189,183,169,172,281,261,288,5,"202698,1610612764"
77,2404,Chris Wilcox,1610612738,BOS,30.0,61,33,28,0.541,829.4733333333334,49,63,45,218,307,253,228,758,28,4,125,52,654.0,232,167,239,186,293,271,206,218,184,183,192,175,185,148,66,285,284,286,5,"2404,1610612738"
78,203203,Chris Wright,1610612742,DAL,23.0,3,2,1,0.667,4.375,0,0,0,2,0,0,5,8,0,0,0,1,1.0,456,450,8,93,467,442,448,432,451,1,1,13,9,430,1,1,450,467,5,"203203,1610612742"
79,101236,Chuck Hayes,1610612758,SAC,30.0,74,27,47,0.365,1208.8666666666666,21,70,0,158,431,339,346,1044,18,25,114,41,827.8,146,217,415,349,232,348,182,432,233,243,240,249,240,201,260,262,307,246,5,"101236,1610612758"
80,202332,Cole Aldrich,1610612758,SAC,24.0,45,20,25,0.444,387.74,15,31,7,86,141,111,165,368,23,8,60,18,318.5,323,298,203,281,367,372,295,384,296,106,103,143,115,176,117,149,381,357,5,"202332,1610612758"
81,201147,Corey Brewer,1610612743,DEN,27.0,82,57,25,0.695,2002.6583333333333,247,98,313,448,745,674,528,1668,23,59,154,164,1779.0,1,15,203,68,126,21,124,9,70,383,425,343,340,176,413,354,106,100,5,"201147,1610612743"
82,1894,Corey Maggette,1610612765,DET,33.0,18,7,11,0.389,256.9216666666667,14,12,18,26,95,85,58,204,2,8,42,32,160.5,412,411,73,325,398,379,371,324,390,76,83,63,71,396,117,106,333,402,5,"1894,1610612765"
83,202809,Cory Higgins,1610612766,CHA,24.0,6,3,3,0.5,32.235,4,0,2,2,7,14,11,26,0,0,5,3,34.1,445,441,25,227,445,426,448,413,451,13,25,21,16,430,1,27,435,438,5,"202809,1610612766"
84,202709,Cory Joseph,1610612759,SAS,21.0,28,19,9,0.679,387.86,37,9,33,70,142,80,146,338,4,10,25,27,303.9,384,312,62,84,366,302,395,257,321,107,80,133,107,361,139,69,353,363,5,"202709,1610612759"
85,201584,Courtney Lee,1610612738,BOS,27.0,78,40,38,0.513,1940.9666666666667,137,29,126,244,708,543,466,1714,21,25,139,66,1300.5,83,120,350,217,134,112,299,89,165,368,348,309,350,187,260,323,252,175,5,"201584,1610612738"
86,201571,D.J. Augustin,1610612754,IND,25.0,76,45,31,0.592,1226.3866666666668,65,37,47,54,470,310,295,908,3,20,64,85,763.2,115,75,264,142,227,239,280,216,343,262,229,221,217,376,229,155,217,255,5,"201571,1610612754"
87,201591,DJ White,1610612738,BOS,26.0,12,4,8,0.333,85.97666666666667,0,7,0,4,38,26,17,68,6,2,5,7,69.6,427,432,54,370,429,442,407,432,443,43,41,27,40,326,40,27,422,425,5,"201591,1610612738"
88,201969,DaJuan Summers,1610612746,LAC,25.0,2,1,1,0.5,6.655,0,0,0,0,0,0,4,4,0,0,0,0,5.9,459,456,8,227,461,442,448,432,459,1,1,10,4,430,1,1,461,459,5,"201969,1610612746"
89,201161,Daequan Cook,1610612741,CHI,26.0,49,25,24,0.51,440.75,22,13,17,22,151,122,125,390,7,3,26,11,268.7,306,247,191,219,354,347,365,330,401,113,112,119,118,314,56,74,407,376,5,"201161,1610612741"
90,2563,Dahntay Jones,1610612737,ATL,32.0,78,35,43,0.449,1016.56,66,16,80,108,357,289,270,842,6,17,119,97,501.2,83,150,397,278,262,236,356,148,275,205,216,201,205,326,202,272,190,309,5,"2563,1610612737"
91,203081,Damian Lillard,1610612757,POR,22.0,82,33,49,0.402,3166.87,250,125,167,440,1130,876,961,3136,19,78,172,278,2702.9,1,167,429,317,1,20,83,52,71,469,466,467,469,195,447,385,29,26,5,"203081,1610612757"
92,2863,Damien Wilkins,1610612755,PHI,33.0,61,22,39,0.361,1095.125,75,29,111,158,330,275,291,944,18,17,98,94,766.5,232,285,360,352,247,220,299,105,233,195,204,217,223,201,202,227,195,253,5,"2863,1610612755"
93,202345,Damion James,1610612751,BKN,25.0,2,2,0,1.0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,1.2,459,450,1,1,469,442,448,432,459,1,1,1,1,430,1,1,461,465,5,"202345,1610612751"
94,200789,Daniel Gibson,1610612739,CLE,27.0,46,11,35,0.239,919.355,49,33,13,24,366,230,243,776,4,7,89,53,516.0,319,378,308,443,276,271,290,348,397,212,181,186,192,361,104,199,280,308,5,"200789,1610612739"
95,202350,Daniel Orton,1610612760,OKC,22.0,13,10,3,0.769,103.885,5,10,5,24,36,31,48,90,3,2,13,10,87.2,425,387,25,29,425,420,387,394,397,42,46,53,45,376,40,49,411,423,5,"202350,1610612760"
96,201568,Danilo Gallinari,1610612743,DEN,24.0,71,50,21,0.704,2308.5783333333334,193,122,163,316,785,657,540,1978,36,58,130,297,2042.4,172,40,157,64,69,48,89,54,123,405,409,349,395,115,408,304,23,70,5,"201568,1610612743"
97,101122,Danny Granger,1610612754,IND,30.0,5,4,1,0.8,73.66666666666667,2,11,6,4,42,18,19,50,1,2,6,8,47.3,450,432,8,20,432,430,377,388,443,47,31,30,33,414,40,35,419,433,5,"101122,1610612754"
98,201980,Danny Green,1610612759,SAS,26.0,80,57,23,0.713,2200.565,144,56,112,172,719,557,606,1784,54,27,124,79,1686.3,46,15,181,60,86,103,227,104,219,373,358,389,365,71,275,281,225,115,5,"201980,1610612759"
99,201967,Dante Cunningham,1610612750,MIN,26.0,80,30,50,0.375,2010.05,164,117,79,282,674,544,524,1760,38,33,153,87,1595.1,46,186,434,338,124,79,93,150,144,345,350,341,359,102,319,351,209,129,5,"201967,1610612750"
100,203130,Darius Johnson-Odom,1610612747,LAL,23.0,4,4,0,1.0,5.611666666666666,0,0,0,0,0,5,2,6,0,0,0,0,6.3,452,432,1,1,464,442,448,432,459,1,13,6,7,430,1,1,461,458,5,"203130,1610612747"
101,203121,Darius Miller,1610612740,NOH,23.0,52,14,38,0.269,694.0,29,9,8,28,247,169,169,536,12,4,89,21,341.6,290,357,350,426,311,321,395,373,385,162,149,147,148,253,66,199,371,347,5,"203121,1610612740"
102,202721,Darius Morris,1610612747,LAL,22.0,48,23,25,0.479,682.6933333333334,57,23,51,84,265,193,198,614,2,11,58,34,400.4,311,275,203,255,315,254,328,202,300,169,158,162,164,396,152,145,326,330,5,"202721,1610612747"
103,2545,Darko Milicic,1610612738,BOS,28.0,1,0,1,0.0,4.5,0,0,0,0,0,0,2,4,0,0,1,0,-0.8,466,464,8,464,466,442,448,432,459,1,1,6,4,430,1,8,461,469,5,"2545,1610612738"
104,201589,Darrell Arthur,1610612763,MEM,25.0,59,37,22,0.627,969.9716666666667,62,47,37,138,310,258,230,766,33,20,126,56,742.3,249,140,168,115,268,244,250,244,246,185,197,178,189,125,229,289,271,260,5,"201589,1610612763"
105,201954,Darren Collison,1610612742,DAL,25.0,81,41,40,0.506,2371.7066666666665,222,39,324,394,876,663,723,2108,8,59,139,230,2008.3,29,105,370,222,62,30,271,6,89,434,414,430,409,299,413,323,56,74,5,"201954,1610612742"
106,101135,David Lee,1610612744,GSW,30.0,79,46,33,0.582,2907.35,164,247,104,880,1021,837,868,2556,22,104,246,244,3000.7,65,67,284,150,12,79,11,113,6,459,461,462,456,182,465,460,49,10,5,"101135,1610612744"
107,2561,David West,1610612754,IND,32.0,73,43,30,0.589,2435.4016666666666,184,172,55,622,770,650,494,1764,69,62,149,282,2517.1,154,88,252,146,56,56,41,196,29,393,404,325,361,47,419,346,25,38,5,"2561,1610612754"
108,201599,DeAndre Jordan,1610612746,LAC,24.0,82,56,26,0.683,2009.69,149,175,119,622,669,504,519,1630,112,31,192,201,1858.8,1,21,222,82,125,98,40,95,29,343,325,340,333,15,304,418,82,91,5,"201599,1610612746"
